"mcg" "gvh" "alm" "mit" "vac" "nuc" "yeast_sin.Localization_site"
"593" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "POX"
"594" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "ME2"
"595" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "ME2"
"596" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "ME2"
"597" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0.27,1]" "MIT"
"598" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "NUC"
"599" "[0.11,0.44)" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.27,1]" "MIT"
"600" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"601" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "NUC"
"602" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"603" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"604" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"605" "[0.11,0.44)" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"606" "[0.54,1]" "[0.13,0.45)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0,0.22)" "MIT"
"607" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"608" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"609" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"610" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"611" "[0.44,0.54)" "[0.13,0.45)" "[0.48,0.54)" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"612" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.27,1]" "MIT"
"613" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"614" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"615" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0,0.22)" "MIT"
"616" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"617" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0,0.22)" "MIT"
"618" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0,0.22)" "MIT"
"619" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"620" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"621" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.27,1]" "MIT"
"622" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"623" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"624" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"625" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"626" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.27,1]" "MIT"
"627" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "MIT"
"628" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "MIT"
"629" "[0.11,0.44)" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"630" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.27,1]" "MIT"
"631" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"632" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "MIT"
"633" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"634" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"635" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "ME1"
"636" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "MIT"
"637" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"638" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"639" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"640" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"641" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"642" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"643" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"644" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "NUC"
"645" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "NUC"
"646" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"647" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"648" "[0.44,0.54)" "[0.13,0.45)" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"649" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"650" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"651" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"652" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"653" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"654" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"655" "[0.54,1]" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"656" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"657" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "NUC"
"658" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"659" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"660" "[0.44,0.54)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "CYT"
"661" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "CYT"
"662" "[0.11,0.44)" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "EXC"
"663" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"664" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "EXC"
"665" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "ME1"
"666" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"667" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0,0.18)" "[0,0.49)" "[0.22,0.27)" "CYT"
"668" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "NUC"
"669" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "NUC"
"670" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"671" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "MIT"
"672" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0,0.18)" "[0,0.49)" "[0.22,0.27)" "CYT"
"673" "[0.11,0.44)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.27,1]" "MIT"
"674" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"675" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "CYT"
"676" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "CYT"
"677" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "ME2"
"678" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "NUC"
"679" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"680" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "MIT"
"681" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"682" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "NUC"
"683" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0,0.18)" "[0.52,0.73]" "[0,0.22)" "NUC"
"684" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "NUC"
"685" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0,0.49)" "[0.27,1]" "NUC"
"686" "[0.11,0.44)" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"687" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"688" "[0.11,0.44)" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"689" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"690" "[0.44,0.54)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "CYT"
"691" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"692" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "NUC"
"693" "[0.11,0.44)" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "NUC"
"694" "[0.44,0.54)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "NUC"
"695" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"696" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"697" "[0.11,0.44)" "[0.54,1]" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "NUC"
"698" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"699" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "MIT"
"700" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "NUC"
"701" "[0.44,0.54)" "[0.13,0.45)" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0,0.22)" "NUC"
"702" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "NUC"
"703" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "NUC"
"704" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "NUC"
"705" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.27,1]" "NUC"
"706" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"707" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"708" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0,0.18)" "[0,0.49)" "[0.22,0.27)" "NUC"
"709" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "ME2"
"710" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "ME2"
"711" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"712" "[0.44,0.54)" "[0.45,0.54)" "[0.21,0.48)" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"713" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.27,1]" "MIT"
"714" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"715" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"716" "[0.44,0.54)" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"717" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "NUC"
"718" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "NUC"
"719" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"720" "[0.44,0.54)" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "ME2"
"721" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "POX"
"722" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0,0.18)" "[0,0.49)" "[0.22,0.27)" "CYT"
"723" "[0.54,1]" "[0.13,0.45)" "[0.48,0.54)" "[0,0.18)" "[0,0.49)" "[0.27,1]" "CYT"
"724" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "NUC"
"725" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"726" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "POX"
"727" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "POX"
"728" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "POX"
"729" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "POX"
"730" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"731" "[0.44,0.54)" "[0.45,0.54)" "[0.21,0.48)" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "ME3"
"732" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "MIT"
"733" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"734" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "CYT"
"735" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"736" "[0.44,0.54)" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "CYT"
"737" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"738" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"739" "[0.11,0.44)" "[0.54,1]" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"740" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "ERL"
"741" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"742" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "NUC"
"743" "[0.11,0.44)" "[0.45,0.54)" "[0.21,0.48)" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "ME3"
"744" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"745" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"746" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "ME1"
"747" "[0.11,0.44)" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "VAC"
"748" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "VAC"
"749" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "VAC"
"750" "[0.44,0.54)" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "VAC"
"751" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "VAC"
"752" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"753" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.27,1]" "MIT"
"754" "[0.44,0.54)" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "MIT"
"755" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.27,1]" "MIT"
"756" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"757" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "MIT"
"758" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "MIT"
"759" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"760" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"761" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.27,1]" "MIT"
"762" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"763" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "CYT"
"764" "[0.54,1]" "[0.13,0.45)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "CYT"
"765" "[0.44,0.54)" "[0.13,0.45)" "[0.48,0.54)" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "CYT"
"766" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"767" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0.27,1]" "NUC"
"768" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"769" "[0.44,0.54)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"770" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"771" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"772" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "NUC"
"773" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "EXC"
"774" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "EXC"
"775" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"776" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "EXC"
"777" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"778" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "EXC"
"779" "[0.11,0.44)" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "ME3"
"780" "[0.11,0.44)" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"781" "[0.11,0.44)" "[0.45,0.54)" "[0.21,0.48)" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "ME3"
"782" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0,0.49)" "[0.22,0.27)" "NUC"
"783" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "ME3"
"784" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.27,1]" "NUC"
"785" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "MIT"
"786" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "NUC"
"787" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "MIT"
"788" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "EXC"
"789" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "EXC"
"790" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "EXC"
